
# **************** Reading GerdaMalaperis.txt
varmaĉa|8691|var-maĉ-a|Ŝi plu silentas, kaj li eliras, furioza. Li eliras kun la pano, la pomo, la oranĝo kaj la kuko. Feliĉe, ke almenaŭ ili lasis al ŝi akvon, varmaĉan akvon, jes ja, apenaŭ trinkeblan, certe, preskaŭ ne sensoifigan, prave, sed tamen akvo. Malsaton eblas pli malpli elporti, sed soifon ne.|var -  ware, article of commerce<br>maĉ -  chew<br>a - termination of adjectives<br>
rifuzo|12921|rifuz-o|“Jes,” diris Tom. “Pro via plurfoja rifuzo, ili elpensis tiun planon. Kapti vin kaj perforte devigi vin traduki la tekston.”|o - ending of nouns (substantive)<br>
rekunmeti|7796|re-kun-met-i|“Pro tio verŝajne ŝi malaperis, sed ni ne trovos la motivon uzante nur nian imagon. Ni prefere uzu la faktojn. Ni provu kunmeti ilin, rekunmeti la sinsekvon de la okazaĵoj. Kiel la afero komenciĝis?”|re -  again, back<br>met -  put, place<br>i - termination of the infinitive in verbs<br>
kolekto|13293|kolekt-o|Lasu min paroli plu! – kolekto da tekstoj, sen rilato unu kun la alia, kiuj estas kompreneblaj sen plua lernado por tiu, kiu bone lernis la vortojn kaj gramatikaĵojn de la paralela ĉapitro en Gerda malaperis! – Ilia celo estas disponigi al la lernanto legolibron por praktiki tion, kion li lernis legante la romaneton.|kolekt -  collect<br>o - ending of nouns (substantive)<br>
kontraŭdiro|13168|kontraŭ-dir-o|Vi legis ĉi tiun aventuron ĝis la fino. Sendube vi estas kontenta, ke ĉio finiĝis bone. Sed ĉu vi rimarkis, ke en la rakonto grava kontraŭdiro troviĝas? Alivorte, en unu loko la aŭtoro diras ion, kaj en alia li diras la kontraŭon. Ĉu vi ne rimarkis? Bedaŭrinde! Nun vi devos relegi la tutan tekston por trovi, pri kio temas. Legu atente, kaj se post unu legado vi ne trovis, relegu duan fojon, trian fojon... Certe vi fine trovos.|dir -  say<br>o - ending of nouns (substantive)<br>
faktultato|13454|???|Li havas privatan kabineton psikologian, sed ankaŭ instruas en la Psikologia kaj Edukscienca Faktultato de Ĝeneva Universitato.|
konversacio|13775|konversaci-o|Apliki la regulon «ju pli ofta la vorto, des pli frue enkonduki ĝin». La reguleco de esperanto ebligis tion fari tuj de la komenco. Internacia Kultura Servo en Zagreg havigis la necesajn laŭoftecajn vortlistojn, ricevitajn per statistika prilaborado de konversacioj surbendigitaj okaze de diversaj internaciaj kunvenoj.|konversaci -  converse, chat, talk<br>o - ending of nouns (substantive)<br>
maldika|9734|mal-dik-a|“Polico!” li diras, kaj Gerda devas superi fortan emon salti al li por lin kisi. Estas alta viro, maldika, kun nigraj haroj kaj verdaj okuloj, kiu sin tenas tre digne.|mal -  denotes opposites<br>dik -  thick, fat, stout<br>a - termination of adjectives<br>
forsveni|10930|for-sven-i|Nur post kiam la pordo fermiĝis kaj la bruo de la paŝoj forsvenis, aŭdiĝas de sub la lito voĉo, kiu diras:|sven -  faint, swoon<br>i - termination of the infinitive in verbs<br>
ĉia-okaze|13067|ĉia-okaz-e|“Terure!” ŝi fine diris. “Ĉia-okaze, mi plej sincere dankas vin. Ĉiun el vi. Vi agis mirinde. Vi savis min kaj mian filinon. Sed, Bob, kion vi opinias pri la tuta afero? Vi ankoraŭ diris nenion.”|okaz -  occur, happen<br>e - ending of adverbs<br>
scivoli|12185|sci-vol-i|“Ĉu vi scias, kiel komenciĝis la afero?” scivolis Tom.|sci -  know<br>vol -  will, choose<br>i - termination of the infinitive in verbs<br>
fakulo|2828|fak-ul-o|“Nu, mi ne estas fakulo. Vi jes. Okupiĝi pri malsanaj homoj estas via fako, ĉu ne? Venu tuj. Urĝas!”|fak -  department, specialty<br>ul -  [sufikso] person noted for…<br>o - ending of nouns (substantive)<br>
kriptografio|1086|krip-tog-rafi-o|Ĉu vere vi ne scias, kio estas kriptaĵoscienco? Oni diras ankaŭ «kriptografio».|tog -  toga<br>o - ending of nouns (substantive)<br>
religio|10759|religi-o|Kaj Gerda klarigas. Ŝi rakontas, ke temas pri la trezoro de la Lumo-serĉantoj. La Lumoserĉantoj estis sekreta societo, kiu naskiĝis en la dekkvina jarcento kaj daŭris, jen forta, jen malforta, laŭ la epokoj, ĝis la mezo de la dekoka jarcento. Ĝi havis membrojn en tre multaj landoj, en plej malsamaj popoloj. Katolikoj, protestantoj, ortodoksuloj, judoj, islamanoj, budhanoj kaj aliaj estis membroj de tiu internacia aŭ supernacia societo. Ilia celo estis sekrete labori por la unuigo de la mondo, de la popoloj, por la harmoniigo de la religioj, kaj por la inter-kompreniĝo de la malsamaj tradicioj. Ili estis morala kaj filozofia elito. Ili estis elpensintaj sekretan lingvon, kiu ebligis al ili komuniki, el kiu ajn lando aŭ popolo ili estis. La ŝtatoj, kiam ili malkovris la ekziston de la Lumo-serĉantoj, ektimis tiujn homojn, miskomprenis iliajn celojn, kaj ilin persekutis. Inter la Lumoserĉantoj, tre riĉaj homoj troviĝis. Tial, laŭ diversaj malnovaj dokumentoj, ilia trezoro estas multvalora. Ĉi tiu papero estas fotokopio de dokumento, kiu tre precize indikas, kie oni kaŝis la trezoron.|religi -  religion<br>o - ending of nouns (substantive)<br>
tradukistoprotokolisto|13371|traduk-ist-op-roto-kol-ist-o|estas svisa civitano, kies infaneco disvolviĝis en Belgio. Li studis en la Interpretista Lernejo de Ĝeneva Universitato, kaj fariĝis tradukisto/protokolisto ĉe UN (Novjorko), kaj poste ĉe Monda Organizo pri Sano (Ĝenevo). Studinte psikologion, li forlasis la tradukan profesion kaj trejniĝis kiel psikanalizisto kaj psikoterapeŭto. Dum dek jaroj post lia eksiĝo el M.O.S., tiu institucio tamen pludungis lin ĉiujare por kelksemajnaj misioj jen en Afriko, jen en la Pacifika Insularo, jen – kaj precipe – en Ekstrem-Oriento.|traduk -  translate<br>ist -  person occupied with<br>op -  marks collective numerals<br>kol -  neck (part of the body)<br>ist -  person occupied with<br>o - ending of nouns (substantive)<br>
replenigi|6774|re-plen-ig-i|Vi raportis pri via spiona sekvado, sed vi devojiĝis de la ĉefa vojo de via raporto al flankaj konsideroj pri pano kaj ĉokolado. Fakte, ĉu vi deziras iom pli da pano? Kion vi trinkas ĉi-matene? Teon, mi vidas. Ĉu vi ŝatus, ke mi replenigu vian tason?|re -  again, back<br>plen -  full, complete<br>ig -  to cause to be<br>i - termination of the infinitive in verbs<br>
soifo|8719|soif-o|Ŝi plu silentas, kaj li eliras, furioza. Li eliras kun la pano, la pomo, la oranĝo kaj la kuko. Feliĉe, ke almenaŭ ili lasis al ŝi akvon, varmaĉan akvon, jes ja, apenaŭ trinkeblan, certe, preskaŭ ne sensoifigan, prave, sed tamen akvo. Malsaton eblas pli malpli elporti, sed soifon ne.|soif -  thirst<br>o - ending of nouns (substantive)<br>
dank'|9986|dank-o|“Du knaboj rakontis pri voĉo en ĉi tiu malnova, forlasita domo. Dank' al ili... Sed nun rakontu vi. Kion viaj kaptintoj celas? Kio estas ilia celo? Kial vin teni mallibera?”|dank -  thank<br>o - ending of nouns (substantive)<br>
vestaĵo|7111|vest-aĵ-o|Ne parolu malsaĝe. Vi perfekte scias, kion mi volas diri. Estis turka aŭ pseŭdo-turka restoracio, kun stranga muziko kaj strangaj vestaĵoj. La kelneroj estis vestitaj per t.n. (= tiel nomataj) naciaj vestoj multkoloraj. Mi manĝis bonegan supon, sed poste ion, pri kio mi ankoraŭ nun min demandas, ĉu estis pecoj el hundo aŭ kato. Certe ne estis kokidaĵo, sed krom tio mi havas neniun certecon. Ankaŭ la salato estis tre bona, sed la kuko estis treege dolĉa, tro dolĉa por mi, kaj same la turka kafo. Ĝi estis nekredeble plena je sukero, kaj mi manĝis tiom da kafpulvoro, kiom mi trinkis da kafo.|vest -  to clothe, to dress<br>aĵ -  made from or possessing the quality of<br>o - ending of nouns (substantive)<br>
ĝin|3235|ĝin|Ne. Certe vi ne scias. Ankaŭ mi ne scias. Sed fakto restas fakto, eĉ se ni ne komprenas ĝin. Kaj la fakto estas, ke Tom ne emas ŝin kredi.|ĝin -  gin (type of liquor)<br>
ŝanco|8135|ŝanc-o|“Por ke li ne suspektu, ke ni suspektas lin. Li estas nia sola ŝanco retrovi Gerdan. Bedaŭrinde, en la lastaj tagoj, li vivas plej normalan vivon, iris al neniu speciala loko, faris nenion atentindan. Eble li ludis sian rolon kaj ĝin finis. La aliaj – tiuj, kiuj forkuris kun Gerda, kiam Bob, kiu gardis ŝin, estis senkonsciigita – certe estas la gravuloj. Ili devas ekzisti, ĉar nek la alta blondulo, nek lia fratino Marta povis forporti Gerdan. Se evidentiĝos, ke la tasko de la blondulo estis nur faligi ian dormigan substancon en la trinkaĵon de Gerda, ni lin pridemandos. Ni ĝis nun esperis, ke li kondukos nin al la malaperinta belulino. Sed pli kaj pli ŝajnas, ke tio ne okazos.”|ŝanc -  chance, undesigned occurrence<br>o - ending of nouns (substantive)<br>
kuri|11528|kur-i|Post tri horoj da atendado, io fine okazis: Linda, kiu gardostaris en la iom alta observejo, faris la deciditan signalon, kaj rapide kuris de supre al siaj kunuloj.|kur -  to run<br>i - termination of the infinitive in verbs<br>
sukerpeco|1630|suker-pec-o|Ĉu vi ofte promenas kun sukerpecoj en via poŝo?|suker -  sugar<br>pec -  piece<br>o - ending of nouns (substantive)<br>
malkomforta|5399|mal-komfort-a|“Kie diable mi troviĝas?” diris al si Gerda, kiam ŝi vekiĝis. Ŝi kuŝis sur lito – sur malkomforta, tro mallarĝa lito – en ĉambro nekonata, en domo nekonata.|mal -  denotes opposites<br>komfort -  comfort<br>a - termination of adjectives<br>
nova|65|nov-a|Mi ne scias. Mi ne scias, kiu li estas. Nova studento, ver-ŝajne.|nov -  new<br>a - termination of adjectives<br>
fakto|166|fakt-o|Estas fakto. Nur vi estas bela, Linda. Mi estas sincera. Venu kun mi!|fakt -  fact<br>o - ending of nouns (substantive)<br>
maldiskreta|640|mal-diskret-a|Mi tamen ne volas esti maldiskreta. Eble Tom parolas pri amo kaj preferas esti sola kun vi.|mal -  denotes opposites<br>diskret -  discreet, cautious<br>a - termination of adjectives<br>
grave|9161|grav-e|Jes. Sekreto kunigas la amikojn. Se vi gardos la sekreton, vi restos mia amiko. Sed se vi malkaŝos ĝin al granduloj, mi... mi... mi suferigos vin, mi igos vin plori tiel grave, ke neniam plu en via tuta vivo vi forgesos tiun tagon. Kredu min, en via tuta vivo, tio estos la lasta fojo, kiam vi rompis promeson. Kio? Ĉu tio igas vin ridi?|grav -  important<br>e - ending of adverbs<br>
dio|12989|di-o|“Jes. Amatoroj,” diris la policano malestime. “Ili agis amatore ekde la komenco. Pro tio ni tiel facile ilin kaptis. Sed pri tiu amatoreco vi danku Dion, Gerda. Pro tiu amatoreco ni povis liberigi vin, kaj vi plu vivas. Neamatoroj en simila situacio ne hezitus: vin uzinte, ili vin mortigus.”|o - ending of nouns (substantive)<br>
observi|1768|observ-i|Mi iru kun Tom, sed vi restu ĉi tie, Linda. Observu tiun junulon, kun kiu Gerda parolis, kaj kiu eble metis drogon en ŝian kafon.|observ -  observe<br>i - termination of the infinitive in verbs<br>
inter|399|inter|Mi ne vidas. Li estas tro malproksima. Diable! Tiu alta forta knabo nun staras inter ili kaj mi. Mi ne plu vidas.|
muziko|7108|muzik-o|Ne parolu malsaĝe. Vi perfekte scias, kion mi volas diri. Estis turka aŭ pseŭdo-turka restoracio, kun stranga muziko kaj strangaj vestaĵoj. La kelneroj estis vestitaj per t.n. (= tiel nomataj) naciaj vestoj multkoloraj. Mi manĝis bonegan supon, sed poste ion, pri kio mi ankoraŭ nun min demandas, ĉu estis pecoj el hundo aŭ kato. Certe ne estis kokidaĵo, sed krom tio mi havas neniun certecon. Ankaŭ la salato estis tre bona, sed la kuko estis treege dolĉa, tro dolĉa por mi, kaj same la turka kafo. Ĝi estis nekredeble plena je sukero, kaj mi manĝis tiom da kafpulvoro, kiom mi trinkis da kafo.|muzik -  music<br>o - ending of nouns (substantive)<br>
ĝemi|4114|ĝem-i|Bob duone malfermas la okulojn, ilin refermas, ilin malfermetas denove, ilin refermas, ĝemas, kaj finfine malfermas ilin tute larĝe.|ĝem -  groan<br>i - termination of the infinitive in verbs<br>
ĉiaspeca|6592|ĉia-spec-a|Kiel mi diris: mi estis bonŝanca, mi vidis lin ĝustatempe. Nu, li iris piede, kaj mi decidis lin sekvi. Ĉu vi konas tiun grandan magazenon, kiu vendas kvardek malsamajn specojn de pano kaj ĉiaspecajn ĉokoladojn kaj aliajn dolĉaĵojn? Sur la maldekstra flanko de la strato, kiu iras al la Ĉefa Sportocentro. Estas granda vendejo de mebloj apude. Nu, ne gravas, ĉu vi konas aŭ ne. Li eniris tiun panejon, aŭ tiun dolĉaĵ-vendejon, aŭ tiun... nu... tiun pan- kaj dolĉaĵ-vendejon, kaj eliris post minuto portante paperan sakon, kiu aspektis plenplena. Ŝajnis, ke li aĉetis la tutan magazenon. Mi devas diri, ke ili vendas tre bonajn aĵojn en tiu ejo. Mi, kiu tiom ŝatas ĉokoladon kaj dolĉaĵojn, ofte irus tien kaj aĉetus multon, se mi ne timus dikiĝi. Nu... e... kion mi rakontis?|spec -  kind, species<br>a - termination of adjectives<br>
pensi|1727|pens-i|Mi havis la saman penson kiel vi. Ankaŭ mi pensis tion. Ankaŭ mi pensis: jen Gerda falas en la koridoro.|pens -  think<br>i - termination of the infinitive in verbs<br>
aranĝita|11813|aranĝ-it-a|Laŭ la malnova dokumento, la trezoro troviĝis en kofro metita en kavo aranĝita en la rokoj, kaj la ŝtonoj, kiuj ĝin kovris kaj kaŝis, kuŝis laŭ preciza desegno. Fakte, la ĝusta loko estis indikita per signoj tiel multaj, kvankam diskretaj, ke la pasado de l' jarcentoj ne povu forpreni ĉiujn. Pro tiuj precizaj indikoj, la ĝusta loko estis rapide trovita. La grupo forprenis la kaŝantajn ŝtonojn. Montriĝis, ke la kavo estis plenigita per korko kaj diversaj aliaj substancoj, kies celo verŝajne estis protekti la kofron kontraŭ malsekeco.|aranĝ -  arrange<br>a - termination of adjectives<br>
rigardadi|3654|rigard-ad-i|Li turnis sin al ŝi, kun vizaĝo ŝajne ne tre kontenta, kaj ŝin rigardadis dum longa senvorta minuto.|rigard -  look at<br>ad -  denotes duration of action<br>i - termination of the infinitive in verbs<br>
malhonesta|8083|mal-honest-a|“Interese! Plej interese! La gefratoj eble kunlaboras en iu malhonesta agado. Kion ili respondas al via demandado pri tiuj strangaj okazaĵoj?”|mal -  denotes opposites<br>honest -  honest<br>a - termination of adjectives<br>
bonvoli|3634|bon-vol-i|“Sinjoro, ĉu vi bonvolus helpi al mi?”|bon -  good<br>vol -  will, choose<br>i - termination of the infinitive in verbs<br>
belgio|13357|???|estas svisa civitano, kies infaneco disvolviĝis en Belgio. Li studis en la Interpretista Lernejo de Ĝeneva Universitato, kaj fariĝis tradukisto/protokolisto ĉe UN (Novjorko), kaj poste ĉe Monda Organizo pri Sano (Ĝenevo). Studinte psikologion, li forlasis la tradukan profesion kaj trejniĝis kiel psikanalizisto kaj psikoterapeŭto. Dum dek jaroj post lia eksiĝo el M.O.S., tiu institucio tamen pludungis lin ĉiujare por kelksemajnaj misioj jen en Afriko, jen en la Pacifika Insularo, jen – kaj precipe – en Ekstrem-Oriento.|
rimedo|11435|rimed-o|La temperaturo estis plaĉa, kaj bela la vetero. Ili starigis sian tendon en la proksimeco, tamen bone prizorgante, ke ĝi ne estu videbla por alvenantoj. La sola maniero, laŭ kiu la trezorserĉantoj povus alveni antaŭ la morgaŭa tago, estus, ke ili flugu per malgranda aviadilo, speciale luita. Sed lui specialan aviadilon kostas tiel multe, ke plej verŝajne ili ne uzos tiun rimedon.|rimed -  means, method, opportunity<br>o - ending of nouns (substantive)<br>
opinio|4246|opini-o|“Ĉu mi ankaŭ voku la policon?” ŝi diras. “Li ja ricevis baton, baton sufiĉe fortan, por ke li iĝu senkonscia. Laŭ mia opinio, tio pravigas, ke oni venigu la policon. Ĉu vi ne konsentas?”|opini -  opinion<br>o - ending of nouns (substantive)<br>
piro|13348|pir-o|Claude PIRON|pir -  pear<br>o - ending of nouns (substantive)<br>
lumoserĉanto|10671|lumo-serĉ-ant-o|Kaj Gerda klarigas. Ŝi rakontas, ke temas pri la trezoro de la Lumo-serĉantoj. La Lumoserĉantoj estis sekreta societo, kiu naskiĝis en la dekkvina jarcento kaj daŭris, jen forta, jen malforta, laŭ la epokoj, ĝis la mezo de la dekoka jarcento. Ĝi havis membrojn en tre multaj landoj, en plej malsamaj popoloj. Katolikoj, protestantoj, ortodoksuloj, judoj, islamanoj, budhanoj kaj aliaj estis membroj de tiu internacia aŭ supernacia societo. Ilia celo estis sekrete labori por la unuigo de la mondo, de la popoloj, por la harmoniigo de la religioj, kaj por la inter-kompreniĝo de la malsamaj tradicioj. Ili estis morala kaj filozofia elito. Ili estis elpensintaj sekretan lingvon, kiu ebligis al ili komuniki, el kiu ajn lando aŭ popolo ili estis. La ŝtatoj, kiam ili malkovris la ekziston de la Lumo-serĉantoj, ektimis tiujn homojn, miskomprenis iliajn celojn, kaj ilin persekutis. Inter la Lumoserĉantoj, tre riĉaj homoj troviĝis. Tial, laŭ diversaj malnovaj dokumentoj, ilia trezoro estas multvalora. Ĉi tiu papero estas fotokopio de dokumento, kiu tre precize indikas, kie oni kaŝis la trezoron.|serĉ -  search<br>ant -  ending of present active participle<br>o - ending of nouns (substantive)<br>
skribita|10211|skrib-it-a|“Mi havas planon. Mi ŝatus, ke ni ĉiuj foriru, krom vi, kaj ke Gerda diru al la kaptinto, ke ŝi konsentas klarigi al li, kio estas skribita sur tiu papero, mi volas diri: sur tiu malnova dokumento. Ili tiam agos laŭ la dokumento, kaj ni kaptos ilin tiom pli facile. Sed tamen, ni ne rajtas riski, ke Gerda suferu. Kiu scias? Kiam ŝi ne plu estos necesa por ili, ili povus... Nu, vi komprenas. Vi restos ĉi tie, kaj kiam vi aŭdos paŝojn proksimiĝi, vi kaŝos vin sub la lito, kaj bone atentos ĉion, kio okazas. Gerda diris, ke ĉiam venas nur unu persono, unu viro, maldika ulo, ne tre forta. Fortulo kiel vi tuj superos lin, se necese.”|skrib -  write<br>a - termination of adjectives<br>
obstina|8425|obstin-a|“Vi ŝatus manĝi ion, ĉu ne? Pecon da pano vi deziras, tute certe. Aŭ ĉu frukton? Jen, rigardu, mi havas pomon kaj oranĝon por vi. Kiel belaj ili estas! Plenaj je suko, evidente. Se vi estus konsentinta labori por ni, vi jam estus plene sata. Kaj jen io alia: kuko. Ĉu ne bonega, belega, manĝinda kuko? Ĵus bakita, ankoraŭ varma. Tuŝu, sentu mem, kiel plaĉe varmeta ĝi estas. Vi malsatas nur pro via stulteco. Se vi estus saĝa, vi konsentus fari la etan laboron, kiun ni petas de vi, kaj vi tuj ricevus la manĝaĵojn. Mi bedaŭras, ke vi estas tiel obstina. Estas bedaŭrinde, vidi tiel belan knabinon suferi pro malsato. Mi sincere bedaŭras vian obstinecon. Nur eta «jes», kaj ĉio estos via.”|obstin -  obstinate<br>a - termination of adjectives<br>
persekutado|11967|persekut-ad-o|Ĉi tie kuŝas la Trezoro de la Lumo. Pro la daŭra persekutado, la Sankta kaj Sekreta Frataro de la Lumoserĉantoj baldaŭ ĉesos ekzisti. Sed ĝia Spirito plu vivos. Iun tagon, homoj retrovos la Sanktajn Principojn kaj rekomencos ilin apliki. Por ili estas ĉi tie kaŝita la Trezoro de la Lumo.|persekut -  persecute, prosecute<br>ad -  denotes duration of action<br>o - ending of nouns (substantive)<br>
